complaint_id,text,category,priority,eta_days,officer_id
a6d80ebd-b34c-45e3-a778-2e5efebba05c,Dirty water coming from tap,water,medium,8,OFF_2
0de3ff9c-31b0-4b81-be83-ed38acb84f5b,No water supply,water,medium,15,OFF_5
7c33da7b-8c22-4e23-a1c6-49de7a9383f1,Dirty water coming from tap,water,low,11,OFF_5
fde9b5f4-978a-4a90-b57d-5060e83dbb08,Transformer damaged,electricity,high,14,OFF_4
27e938e0-ed54-42a4-a09b-219b6ab5aeaa,Transformer damaged,electricity,high,4,OFF_4
b04a8743-3c85-4eee-95b9-5148c9cc1dbf,Road damaged after rain,road,low,2,OFF_1
01092e04-4c45-467e-b83b-c4d2ea141236,Road damaged after rain,road,medium,1,OFF_5
728a3469-c3d1-4507-949c-14cd915d69b1,Transformer damaged,electricity,low,13,OFF_5
6a2b40e6-9764-4cdf-810d-c8f1ee85d2ef,Traffic signal broken,road,low,15,OFF_2
45377247-0edf-452f-84b6-e7f3ef99e2b5,Power outage in sector 9,electricity,low,4,OFF_3
1e1e673d-dd50-40f0-999a-9c55b4480945,Street light not working,electricity,high,15,OFF_1
f5632fbd-7714-49ea-81d8-1e86d97c1fc5,No water supply,water,high,13,OFF_4
bd358434-a62e-44d4-8b18-5fab3b7210a0,Potholes on highway,road,medium,9,OFF_4
82b42827-9335-4fd8-bbb2-d9c74b8056f1,Dirty water coming from tap,water,high,6,OFF_4
ecefbddb-a91d-4472-bc3f-1d1998fc30b7,No water supply,water,low,14,OFF_4
40cef2b3-495c-4b7d-9231-31c315dd89d8,Traffic signal broken,road,high,7,OFF_1
0f463bb2-4c7a-4a83-8fd4-da0c1489bb93,Power outage in sector 9,electricity,medium,7,OFF_1
d35553b1-aa20-4f44-a5e2-eb8700cd853e,Dirty water coming from tap,water,medium,12,OFF_5
691dae2b-361b-47e5-bf82-38e1f07b0201,Street light not working,electricity,low,6,OFF_1
fa8229c9-be2d-402b-bb1f-144c2b5aec1e,Power outage in sector 9,electricity,low,6,OFF_1
6e2cb70b-b957-4de2-b7a0-a01e27d9f6ef,Potholes on highway,road,low,1,OFF_1
cdfcd8d2-f573-4927-aa68-bca9efa4ef30,Traffic signal broken,road,high,14,OFF_2
c9751460-bf0c-4db1-88b3-4863241c6bb6,Traffic signal broken,road,medium,4,OFF_4
6095d287-e746-4565-ac3a-18ed0bca12e2,Power outage in sector 9,electricity,high,11,OFF_4
06ad6c85-3677-4151-a2a0-8095de2796bb,Dirty water coming from tap,water,medium,13,OFF_3
3d8f51bf-5b88-4f4c-94a3-d03345fbae76,Power outage in sector 9,electricity,low,10,OFF_2
c806e555-56be-4f58-a551-dec2ef359cfd,Dirty water coming from tap,water,low,10,OFF_2
781a4d07-c292-4d4b-ace7-5152933cd762,Transformer damaged,electricity,low,3,OFF_4
8d8179be-04a4-4e5c-bd08-7e2d8852345d,Dirty water coming from tap,water,low,12,OFF_5
a3a6f04f-64d0-4fdd-aecc-3c46a073289f,Transformer damaged,electricity,low,3,OFF_1
5f5d81aa-b0e0-4d09-a5c4-88d84c8f7a3e,Dirty water coming from tap,water,low,4,OFF_3
94b256d9-9f17-4955-90c7-3ff0f3fcc564,Transformer damaged,electricity,medium,6,OFF_2
856df243-2248-40b8-8ffa-1b1c58a2850a,Traffic signal broken,road,medium,8,OFF_5
8e688615-44ea-4659-94af-e9135983ebf7,Transformer damaged,electricity,medium,15,OFF_3
84ddf935-c678-4d10-8a7b-ed26ed1626fd,Potholes on highway,road,medium,4,OFF_2
a36c0f75-f225-4588-ac69-872220c48101,Power outage in sector 9,electricity,high,13,OFF_4
924949e6-4a0b-44e9-8f5b-a8348e45db3f,Potholes on highway,road,medium,2,OFF_1
b9eb4064-f50b-47d9-8972-5387b8c242d9,Traffic signal broken,road,low,14,OFF_1
0aa16749-baeb-424a-ad66-b804ed104c2d,Road damaged after rain,road,medium,3,OFF_4
258af27e-fdd7-47d1-86e8-4a00823deb90,Water leakage near road,water,low,3,OFF_1
a72c1681-f5b4-4708-99e2-b095fb199563,Transformer damaged,electricity,high,15,OFF_1
7b11c972-ea19-436c-a664-af6d7bf21a0e,Power outage in sector 9,electricity,high,2,OFF_5
85980d0a-2f48-436d-bd0c-85cbb7075e0b,Potholes on highway,road,low,1,OFF_2
7b5c708e-c04d-43e3-aab7-527e0185d751,Power outage in sector 9,electricity,high,7,OFF_2
7d493d93-5e22-466c-ab27-453c57321412,Water leakage near road,water,high,15,OFF_1
4881f2ca-afb3-4f80-96ed-f06d6843ed0d,Transformer damaged,electricity,medium,14,OFF_2
4be8d5b3-3637-41d5-89ec-e5ff1e4a9481,Road damaged after rain,road,high,2,OFF_1
582d4866-76b9-47cb-bebd-70ee6b91760f,Road damaged after rain,road,low,4,OFF_4
1a2848e9-7fcd-4b4e-a0aa-a21515e4489b,Potholes on highway,road,low,5,OFF_1
4e8bed58-b7a3-4161-b61a-5b2b0f33faa9,Transformer damaged,electricity,high,7,OFF_2
df852477-9058-441b-838b-ce7bfcd61b62,Traffic signal broken,road,medium,8,OFF_5
f352fa9e-0c4a-4efa-af5a-e7188ac2412e,Road damaged after rain,road,low,13,OFF_2
047fd1f9-f232-4d38-ab67-6aaf6f1bf2e4,Potholes on highway,road,medium,7,OFF_3
791b5491-6176-45b0-bc05-19d2fdeb9b7f,Street light not working,electricity,high,1,OFF_1
eee77702-0b30-484b-930e-edfcf1f7f9f6,Transformer damaged,electricity,low,5,OFF_5
3ed0b76b-364b-43a9-bbac-aea11ae5f29b,Power outage in sector 9,electricity,medium,6,OFF_5
d350c82f-7ef9-4213-89d4-431163b91f38,No water supply,water,low,1,OFF_2
87002f91-598a-4d77-9f7e-bf107515493f,Transformer damaged,electricity,low,10,OFF_5
60530f6d-ad82-4dd4-a20b-ac92c03c2c24,Traffic signal broken,road,high,12,OFF_4
1bbd1954-1020-41a2-b418-0b4d9a258379,Transformer damaged,electricity,low,15,OFF_1
8e95f688-fa3a-4b1b-80bc-51880bf72304,Transformer damaged,electricity,low,9,OFF_2
a2ab59f9-0069-4c34-b1e6-89c1adf9b00f,Street light not working,electricity,low,3,OFF_4
1a9dd9c8-173f-438e-a72d-3e952c00c2c1,No water supply,water,high,14,OFF_3
c6b10571-5b68-49c8-bd83-4188706cb84e,Dirty water coming from tap,water,low,5,OFF_2
0289b5f0-3638-4c65-a305-634a3b993241,Street light not working,electricity,high,7,OFF_4
47e6a354-12e5-485e-a6d1-605b30b38ec8,Power outage in sector 9,electricity,medium,4,OFF_4
2d4e4709-f2e8-4938-b455-a74a24628a83,Street light not working,electricity,medium,6,OFF_3
55c5c172-e581-4739-8026-d98096980c7c,Transformer damaged,electricity,high,9,OFF_1
49526ce7-43bf-4e64-aefb-e6eb3ae3377e,Water leakage near road,water,medium,11,OFF_4
b62a0310-3ad6-49bc-8e05-b56e09b1f50f,No water supply,water,high,14,OFF_3
cd4a6d1a-2994-4a7a-a5a2-15ad537e4c78,Street light not working,electricity,low,14,OFF_1
de6632e7-c599-4bea-ba18-af835574e667,Road damaged after rain,road,high,5,OFF_5
6ad6e4e7-5adf-4aa0-95b4-4da7c68561f0,Transformer damaged,electricity,high,5,OFF_2
cc36ca2f-cf3b-48a6-9624-dfc56ce2b317,Street light not working,electricity,high,4,OFF_4
a610de41-ccf9-496c-a252-6cb1152c9dcd,Transformer damaged,electricity,high,15,OFF_4
98ee35ae-55dd-43df-a120-8d23a86327e6,Potholes on highway,road,medium,1,OFF_4
b576689b-2b80-4077-97b6-a86883f09534,Street light not working,electricity,low,1,OFF_3
528258fe-d451-4558-9742-49facb365d0e,Potholes on highway,road,high,7,OFF_3
c2b67819-1b77-4143-8fc1-683043484a92,No water supply,water,high,4,OFF_1
be06697c-3c0f-430c-8113-c21a98856cf5,Road damaged after rain,road,high,1,OFF_4
fe03b700-5713-4795-8788-3c5a5ea57807,Water leakage near road,water,high,6,OFF_5
d998055d-d53a-4f70-bcd4-28ad8c5baf21,No water supply,water,low,11,OFF_5
da9173c3-b2b5-49c8-aad6-fdc0c87f5fd8,Potholes on highway,road,high,10,OFF_5
9c7066f6-7417-4dd1-9d80-f1147195a765,Power outage in sector 9,electricity,medium,4,OFF_5
9efd53a2-69d2-42de-a137-6597d812f0e6,Road damaged after rain,road,high,5,OFF_1
31a45047-de0c-40bf-be56-c3bc3f660c8b,Transformer damaged,electricity,low,7,OFF_4
75d3ae0b-447c-4d7f-99e5-3c23c9d647f6,Transformer damaged,electricity,medium,7,OFF_2
506cc574-076a-47f9-8c89-53b0b2116969,No water supply,water,high,2,OFF_2
6e73f5fe-4c9b-4468-b327-8271d9e8c0bc,Potholes on highway,road,medium,6,OFF_1
47342be1-e89e-4bc2-b227-7adeae0251d7,Traffic signal broken,road,medium,11,OFF_3
e9aed4d6-9542-42fe-9755-8494d60b5634,Transformer damaged,electricity,high,11,OFF_4
897113a3-fb73-452a-8c39-92afda13a572,Water leakage near road,water,high,15,OFF_1
a3050c7a-986d-4e57-80f5-d61032f55068,Street light not working,electricity,high,8,OFF_5
df46b5a7-72a5-4ded-b152-5a1b78f9174a,Potholes on highway,road,medium,8,OFF_5
6a55eccb-9737-4856-aa66-74e20d9efca8,No water supply,water,high,10,OFF_3
039d0720-ec0f-4699-955e-a8bb338c1813,Traffic signal broken,road,medium,12,OFF_4
ce6d2e41-8033-4a06-9905-4973b83eb905,Traffic signal broken,road,low,12,OFF_4
145377bb-83d6-4427-a3c2-2679cc649119,Road damaged after rain,road,high,11,OFF_5
56ca366d-f443-4c2d-8702-e3d81f721e05,No water supply,water,low,1,OFF_1
5c5933d8-c38a-4bab-9b9d-432d3c5759b8,Road damaged after rain,road,medium,4,OFF_1
bc1b5b90-9232-4890-8a58-da591a92ec2b,Traffic signal broken,road,medium,10,OFF_4
ee9fbce4-e5e9-46a2-bf9c-4e6ef2d98867,Transformer damaged,electricity,medium,10,OFF_2
ebe73a6e-0024-43be-96df-19e9f50d8588,Dirty water coming from tap,water,medium,4,OFF_2
2970c1de-9814-47c3-a491-e4c0d5892dda,Power outage in sector 9,electricity,medium,13,OFF_1
68d97de9-8abf-450a-8fc9-45c58e74740b,Road damaged after rain,road,low,13,OFF_3
b4a3d396-26fa-4291-a5e5-2b56e946f203,Power outage in sector 9,electricity,low,9,OFF_2
a0225722-d4d8-4487-9537-bfb695b4be20,No water supply,water,medium,2,OFF_1
1dc67218-db2a-4b31-a8ac-839897235fac,Street light not working,electricity,high,10,OFF_5
086c2f67-4655-49ca-9a25-5e37af0bdcb3,No water supply,water,medium,7,OFF_4
1065ac77-222a-4b1e-8cce-8e8fffeaec1e,Potholes on highway,road,medium,10,OFF_5
979ae8c2-6720-43b7-bbff-f338ae0b6b6c,Water leakage near road,water,low,6,OFF_1
47c7ecdf-ee97-48d6-b2d6-d803209b00ba,Road damaged after rain,road,low,10,OFF_4
6425182c-94c2-4628-8563-8724f8a52c95,Street light not working,electricity,high,12,OFF_5
79ff36c0-90d0-4652-ab85-4b427ca0bc25,Street light not working,electricity,low,2,OFF_3
3f07ce30-f8bc-4323-abc5-40ed1f4e7877,Power outage in sector 9,electricity,medium,10,OFF_1
e174e13f-687c-433a-8c56-fec91f32b254,Water leakage near road,water,low,9,OFF_1
c8239d9f-03a9-433d-883a-224e44ffd8c0,Street light not working,electricity,high,8,OFF_2
3f9f534e-6879-4bd9-a9b8-fa0617988ca5,Power outage in sector 9,electricity,medium,12,OFF_4
dec6bdb5-8b0f-439c-b9c1-4a1b1bfc525e,Dirty water coming from tap,water,high,14,OFF_3
10528e6b-550a-48ce-855f-3898d122a9d3,Dirty water coming from tap,water,low,12,OFF_5
a2354e22-58c0-4bf0-ac93-58e417dec51b,Power outage in sector 9,electricity,low,15,OFF_5
9e20f5cd-4663-4ad3-a69a-2534b2b0458c,Street light not working,electricity,high,7,OFF_4
e751b9ea-ffd0-4308-ac95-424a9a0846db,Water leakage near road,water,low,4,OFF_5
fc63eefa-fb8e-479f-8b5b-918fe12e46de,Street light not working,electricity,medium,1,OFF_2
02612a03-c541-4e4c-9208-be177a8d43a6,Water leakage near road,water,high,2,OFF_2
abb4fc9c-61d8-4024-869e-f8bcf5909b44,Power outage in sector 9,electricity,high,3,OFF_1
0906b44e-2ef0-4e9b-8447-59db5b1099b4,Road damaged after rain,road,medium,13,OFF_5
c2a5588b-d0f2-4b01-b9bc-39b02d8f9c22,Street light not working,electricity,high,9,OFF_2
efea7b7b-6b7f-4b7e-8774-559c37cfdf34,Water leakage near road,water,low,9,OFF_4
fd13c0c6-458c-4433-813a-556cad3933ce,Traffic signal broken,road,high,14,OFF_3
79346aad-5bfd-4715-891b-3a38413a2c34,Traffic signal broken,road,low,15,OFF_5
73192b53-d7df-4816-83a0-e919149fa9d4,Traffic signal broken,road,medium,4,OFF_5
d54105f1-b5de-477c-87f4-b46b7cd75646,Traffic signal broken,road,high,10,OFF_4
ffe2c3ad-d653-4d2c-bd3b-7c8956e2d855,Power outage in sector 9,electricity,medium,2,OFF_4
66763e51-1b8f-4243-944a-454dbbe23df5,Potholes on highway,road,high,1,OFF_2
c89c02f4-1fb5-41e8-a59a-a8504da14d94,Street light not working,electricity,low,15,OFF_2
5d024d7f-34a2-47a4-ac09-ce82d5409b2a,Transformer damaged,electricity,low,8,OFF_2
667edc51-6c5b-4a95-9225-709b41dbf4ee,Road damaged after rain,road,high,6,OFF_4
7761c538-38f5-4c8e-9646-08b0057d8437,Transformer damaged,electricity,medium,10,OFF_5
6fb50a4a-1f9e-4e9f-988d-1e680540cabe,No water supply,water,high,5,OFF_2
2acf8a7b-9367-4d85-93e7-c401c2ee6b7b,Dirty water coming from tap,water,high,2,OFF_4
6a961ec5-a9df-4391-972a-3a6b10c9e724,Transformer damaged,electricity,low,10,OFF_4
fd197447-1ef8-4bc9-82fb-8452725827df,Water leakage near road,water,high,2,OFF_2
40c57a38-6ab8-4dde-b240-e6a8644e30e6,Water leakage near road,water,low,5,OFF_3
57efa573-62ea-40b4-9771-45c23e2cebd9,Traffic signal broken,road,low,10,OFF_5
f981e13b-8886-404d-8d01-058ab9e39787,Transformer damaged,electricity,medium,15,OFF_4
535e981b-fd98-41eb-8b53-1241b4c01d07,Transformer damaged,electricity,high,8,OFF_2
f1ab0567-9e6e-45f6-93ce-4cb7337dab1f,No water supply,water,high,5,OFF_4
be3630b4-5981-4717-9273-718c54204c70,Power outage in sector 9,electricity,high,6,OFF_1
c07af7da-628c-4e0c-9302-608ede75ba79,Street light not working,electricity,medium,5,OFF_1
0a08e84c-fc67-43ce-9509-ca24f904f404,Transformer damaged,electricity,high,2,OFF_5
85741d05-9902-4f89-882e-86e24073ff3f,Potholes on highway,road,medium,12,OFF_4
ec2cb686-7017-4068-8cb9-8d127c93d71c,Dirty water coming from tap,water,low,1,OFF_1
05251b99-0ec7-4091-bfcf-93551e024589,Traffic signal broken,road,low,12,OFF_4
75fd651e-9ef8-4966-8abb-8535a469c5f0,Power outage in sector 9,electricity,medium,13,OFF_5
1c4c62f3-fc78-49cf-bd5e-e39ed9fe8845,Road damaged after rain,road,low,9,OFF_4
f49be531-7384-48da-baf0-bba0e2a1569c,Transformer damaged,electricity,low,12,OFF_3
24a486a2-3907-4ff6-bba1-67835efa19f6,Water leakage near road,water,medium,12,OFF_2
86542463-0064-4695-b203-e891ac709a38,Dirty water coming from tap,water,medium,4,OFF_2
74a635ee-116b-4b48-985b-f6dbeb016dd1,Traffic signal broken,road,low,4,OFF_1
a1df0a2a-3e5c-433d-a9da-fbdea1b80130,Road damaged after rain,road,high,15,OFF_3
e853c277-7c91-44d2-a4ff-e242d9fd9558,Road damaged after rain,road,high,13,OFF_3
38e15c86-6739-4548-82f2-ed569d233dc8,Potholes on highway,road,medium,10,OFF_3
7d543c2e-1473-49b0-9042-3f86df698bb5,Traffic signal broken,road,low,3,OFF_3
df4e0948-7d89-483e-888f-ed67a2b07617,Potholes on highway,road,high,6,OFF_5
799de92a-e9e4-40f7-9e12-00b1a0815288,Dirty water coming from tap,water,low,8,OFF_4
474c35a9-63fc-44c3-a791-517aa9c162a1,Transformer damaged,electricity,high,4,OFF_5
93111d03-0a20-4981-80ee-2bc716bacd9f,Transformer damaged,electricity,low,14,OFF_3
6991c1fb-30b7-4e23-9431-46d93dfa3f40,Potholes on highway,road,high,11,OFF_5
847d030a-2b61-447f-95af-732dd13299f2,Transformer damaged,electricity,medium,4,OFF_3
caf98c05-468d-47fb-8cbe-120d2fa02abe,Power outage in sector 9,electricity,medium,15,OFF_3
2ab9dbbe-f6b4-40ec-905f-f7bb5c40cf4e,Dirty water coming from tap,water,low,15,OFF_5
886a0d15-8fba-439d-95fa-368ea8c900bd,Traffic signal broken,road,low,9,OFF_3
d763866f-972c-4c60-a734-f80637f7d5e9,Road damaged after rain,road,low,12,OFF_1
9a2675db-30c4-4512-8221-efd0ad2c0d8d,Transformer damaged,electricity,high,2,OFF_2
5ded1f7b-f60f-41ba-9601-394072f69b13,No water supply,water,medium,6,OFF_4
919e5ed9-9b48-43a1-a89e-2b219cbe066d,Road damaged after rain,road,medium,15,OFF_4
7a1a8228-8741-42f9-964a-ce77850fa500,Potholes on highway,road,medium,5,OFF_5
2c585560-7327-4822-8826-2dc8ba2025cb,Water leakage near road,water,low,9,OFF_4
9b2e3209-b981-45ff-a18e-677f705e10b5,Street light not working,electricity,medium,13,OFF_2
b6b82dcf-4c64-41e3-83ae-3c5c27aa0a44,Street light not working,electricity,medium,7,OFF_3
b83da992-35c0-4d63-99ba-cd4188d99ea8,Dirty water coming from tap,water,low,8,OFF_2
7c3e8115-dbc9-42ba-967c-17b0c55fd3c5,Transformer damaged,electricity,high,4,OFF_2
c151f710-ef3c-412a-b794-608eb17579aa,No water supply,water,high,9,OFF_3
6e80f436-913c-43b9-965f-1bd1d8c09629,Dirty water coming from tap,water,low,3,OFF_2
4fe8069f-3e87-4102-9cb6-fb19fbdba197,Road damaged after rain,road,high,3,OFF_2
c8953ca6-dafa-4911-884c-5e634f298bff,No water supply,water,high,1,OFF_1
16a9ff59-d7c1-4130-895e-97011337f0ea,Dirty water coming from tap,water,high,12,OFF_3
197d572b-6a10-4d29-a67a-6ad2306e9d67,Road damaged after rain,road,low,5,OFF_5
7e9209e1-f8dd-4161-a23e-2b2757b829b8,Power outage in sector 9,electricity,medium,4,OFF_2
3bfb8970-5fa8-4b80-926a-acd6efad7bb3,Potholes on highway,road,medium,4,OFF_3
c6811536-e63b-48bc-81d5-6966ba90a9bf,Road damaged after rain,road,medium,11,OFF_1
137514a7-2293-4b48-a74b-3ddb4b54497c,Water leakage near road,water,medium,14,OFF_5
14482f3d-7fc8-4aff-86f4-7bae7277a4d1,Potholes on highway,road,medium,8,OFF_5
dcc91aae-e0df-4c76-941c-5fedf06efebe,Transformer damaged,electricity,medium,6,OFF_1
8909ed50-4d1f-4644-ab8f-38e27e8a1fc6,Transformer damaged,electricity,low,11,OFF_2
3a591614-1057-4d6f-a4a8-4fbd5c4d1ace,Dirty water coming from tap,water,high,1,OFF_1
fca55eaa-5db9-4351-bc56-9707ceeb6c5e,Road damaged after rain,road,low,10,OFF_1
4c609c29-d202-4379-8d58-625519fe41ed,Street light not working,electricity,high,5,OFF_2
8e5653f0-61dc-43e0-b543-716d5e50af27,Road damaged after rain,road,low,2,OFF_1
c93404d6-b756-4600-b54a-9ee1af514154,No water supply,water,high,9,OFF_3
5b153e89-2c03-475f-990c-6f986d555245,Street light not working,electricity,low,9,OFF_4
31f31933-d5be-42f0-b203-2d3122b9436f,Power outage in sector 9,electricity,low,1,OFF_1
5d2f5b59-2a85-4e87-8a6b-4138d5932767,Street light not working,electricity,medium,6,OFF_3
6fdac84f-e91c-4148-b5c4-04f052207903,Road damaged after rain,road,high,5,OFF_3
a82ab8f3-4b0e-456f-a454-2697a18a63eb,No water supply,water,medium,9,OFF_5
6aa3d56c-bac7-4b8b-94b9-e944f744e380,Power outage in sector 9,electricity,low,14,OFF_4
ae9f2493-d54f-4a92-baba-e1b12ae6bfa8,Road damaged after rain,road,low,10,OFF_3
37d64bc8-4a6f-4cb2-9646-ef4b0f59a56d,Power outage in sector 9,electricity,high,4,OFF_2
bc9355a5-0b95-46ad-acff-55dfec58ad32,Transformer damaged,electricity,high,6,OFF_1
a19bcc1d-f571-46a2-99b4-e579d2dbd8c3,Road damaged after rain,road,low,8,OFF_2
99f32f32-3154-4b9d-93be-5832666a1dd4,Dirty water coming from tap,water,low,15,OFF_3
da7e8ef3-08f4-4b3d-9355-f6f63591b109,Dirty water coming from tap,water,low,5,OFF_4
a948a630-bc54-4e6b-9c80-8f6da7eeb868,Street light not working,electricity,low,11,OFF_3
ae7e909e-b27d-4eb4-b7a2-c18d07340921,Dirty water coming from tap,water,high,8,OFF_2
d2bad93d-ff2e-48ae-924f-46b9ffc1c8b3,Transformer damaged,electricity,low,13,OFF_1
32035c04-7f18-4ebf-b941-6a7c265c0e52,Traffic signal broken,road,medium,4,OFF_1
227ba9cd-4c31-441f-a961-3260ea4cd163,Transformer damaged,electricity,low,3,OFF_3
97bc84e5-4f60-47cc-81b0-704f7c6a92da,Traffic signal broken,road,high,1,OFF_2
4cc8030e-a1b2-48fb-8d0c-c312c553dc2a,Power outage in sector 9,electricity,high,13,OFF_4
ca274864-64eb-4f66-b999-935be6c740fe,Power outage in sector 9,electricity,low,6,OFF_3
0b434400-3037-436e-9cb9-a0450fe3803a,Dirty water coming from tap,water,high,6,OFF_5
c283e512-c99b-416f-94dd-e4105ece8854,Dirty water coming from tap,water,high,9,OFF_2
0cf2e94e-c21f-431c-a9e1-bae5820207eb,No water supply,water,medium,1,OFF_1
cc027340-d748-492e-a285-8b8cd290c110,Traffic signal broken,road,high,5,OFF_1
db57aecf-cd33-4467-a4fc-5bfc48dc625b,No water supply,water,medium,5,OFF_5
773df075-2967-4dde-bc87-f75183e9c80d,Potholes on highway,road,high,12,OFF_1
e80fde90-fbd5-4045-9656-35d00c9191b3,Traffic signal broken,road,high,8,OFF_1
2ca35f97-2661-4788-ab1b-8a752728405d,No water supply,water,high,3,OFF_2
d38dc1ab-aef3-4686-86c2-71ecf9fe6662,Potholes on highway,road,medium,5,OFF_5
346197c4-5afb-4a05-b6d9-4db3cc5215ad,Water leakage near road,water,low,3,OFF_5
7f63283e-fc5d-46d4-b1e1-ffbe8369620b,No water supply,water,medium,8,OFF_1
ef98e822-8add-4660-a969-695a06df45df,Power outage in sector 9,electricity,low,11,OFF_5
d9c364b4-de24-4255-8676-e979f8e29d1c,Dirty water coming from tap,water,medium,15,OFF_3
dd49b8df-f40c-4f64-9117-43661649cacb,Transformer damaged,electricity,high,9,OFF_4
dad35456-f020-4614-88f5-ebfd688a9f66,Power outage in sector 9,electricity,medium,12,OFF_4
c9be9aba-a468-4fd5-b281-256e9ee12d63,No water supply,water,medium,8,OFF_5
597581ad-e1b2-4343-8176-c9a9be5b21fb,Power outage in sector 9,electricity,medium,8,OFF_1
03d4ac99-0978-4c2f-b40c-134dcfff9970,No water supply,water,high,15,OFF_5
a36353e4-9e9d-4cf0-a7c0-64f1c2705f51,Transformer damaged,electricity,low,10,OFF_3
35a1a667-b9ad-4b3c-b28d-6411129e869d,Power outage in sector 9,electricity,high,8,OFF_2
87cb0ee5-207c-4742-b225-9114f9463e9e,Street light not working,electricity,high,13,OFF_1
c5ede777-4d66-4951-ba5b-eb0cf47056e6,Potholes on highway,road,medium,5,OFF_2
7e4779a5-5c76-44e5-abc0-179f186dad55,No water supply,water,low,1,OFF_2
b0bcd2be-70e5-4293-ad17-6341ae8a9245,Road damaged after rain,road,low,5,OFF_5
64348d4e-ab1f-4b09-ab53-723482ecabbb,Water leakage near road,water,high,9,OFF_4
b78b9d25-99c6-4cfb-9ab4-97d033f7c01b,Road damaged after rain,road,low,15,OFF_2
f4c98194-48cc-47ce-806f-8d1e51db4468,Traffic signal broken,road,low,2,OFF_3
15c020bf-12ed-4b95-956d-0acf257b2634,Water leakage near road,water,high,8,OFF_3
c2d81562-dcb7-4400-b528-9e9b4f0eb500,Road damaged after rain,road,medium,14,OFF_3
378b4c12-f5a9-4add-a812-b583f9f11a87,Traffic signal broken,road,high,6,OFF_2
c8ed24b8-34ac-4bd2-b981-1752bae57485,Road damaged after rain,road,low,10,OFF_5
3b4927a6-bdbd-4181-8133-5fd0c0c7c989,Potholes on highway,road,low,11,OFF_1
62abe9a7-afa2-4fb3-9577-4bd070dafe7f,Dirty water coming from tap,water,medium,6,OFF_2
f009ed22-3958-4aca-bb41-92d784cc393c,Road damaged after rain,road,medium,4,OFF_2
b613de55-9cce-4c80-b837-7661e67012d0,Traffic signal broken,road,medium,2,OFF_4
d1014c5f-c7f8-47aa-b2ae-74216260244f,Street light not working,electricity,high,6,OFF_3
ccfb1e35-cf1e-4240-9c50-3679c46e01f4,Traffic signal broken,road,low,3,OFF_3
b59bc6e3-c790-4790-8857-dd3fffc60f0d,No water supply,water,high,11,OFF_3
5400ccb1-c6d5-4b18-9b30-82a76812a24e,Power outage in sector 9,electricity,low,4,OFF_3
00966f20-9870-46a1-8014-340a56f11a41,Potholes on highway,road,high,10,OFF_2
b61d2298-33e4-4da4-bb9f-3d12d7858e8d,Street light not working,electricity,medium,5,OFF_4
2a13085f-5787-4842-8c02-1f73f44490cf,Potholes on highway,road,medium,1,OFF_5
cfe187f6-746c-4b0f-8e56-f3a6633b1386,Dirty water coming from tap,water,medium,6,OFF_1
168a6af2-2061-48f6-be07-c1d2ce4b633b,No water supply,water,high,1,OFF_4
f992ec77-4a60-4ccd-bf49-0e179c06e392,Traffic signal broken,road,high,15,OFF_4
04a6fd14-48ad-4a64-b6b1-522307abe2fc,Potholes on highway,road,low,9,OFF_5
a38feb63-3319-4735-a4bb-ef4833ccec45,Traffic signal broken,road,medium,8,OFF_4
4470f4a9-ef91-4632-9f15-257274892e44,Dirty water coming from tap,water,low,11,OFF_3
8feb441e-d4bc-4e10-8bf5-c679884c4e6d,Road damaged after rain,road,medium,5,OFF_1
0bd81ba9-51ec-410e-bfc0-9c252a954bd3,Water leakage near road,water,low,2,OFF_5
8c99f0f8-f583-4427-ab48-d03de385ba56,Potholes on highway,road,high,15,OFF_1
f1d984e6-aa19-4841-b753-0d33249bc36d,Potholes on highway,road,low,4,OFF_4
1285c6e9-c3c9-4a63-956e-161e425454ce,Power outage in sector 9,electricity,low,14,OFF_2
82a3e945-8d0d-444a-9075-b5b61e3b56c5,Transformer damaged,electricity,high,1,OFF_2
38efc41f-9c9f-4ff0-ac68-375f1f0a1458,Road damaged after rain,road,high,1,OFF_3
41d766c2-c788-4c19-9000-f6cb5fe860aa,Dirty water coming from tap,water,high,15,OFF_4
fa461a3a-101b-47d7-a65a-9cd0129562ca,Dirty water coming from tap,water,high,12,OFF_1
e9bcb51f-28f2-4fee-a79a-0974bdd1878b,Traffic signal broken,road,low,14,OFF_1
1c4d56dc-9c3e-4f4c-9240-26b7c20be137,Power outage in sector 9,electricity,low,10,OFF_4
e89f331f-4842-4c0b-a801-c43f0509967a,Water leakage near road,water,medium,14,OFF_3
7f2be2ce-f7f2-440e-b584-409052965520,Traffic signal broken,road,high,11,OFF_3
2c79cfea-7ce9-42c1-aaf3-50adf6d992da,Transformer damaged,electricity,medium,5,OFF_3
ac8294ee-9d92-4a57-a46d-edc44f796ca7,Street light not working,electricity,low,8,OFF_3
00d82005-1c36-4865-951c-99e57840b8c0,Power outage in sector 9,electricity,medium,11,OFF_1
b27cb467-519b-4012-b5c2-e043393bd4a8,Water leakage near road,water,high,10,OFF_5
14c181ab-85c2-45d2-8cda-195ac3f93369,Potholes on highway,road,high,15,OFF_5
f41ae7b1-f3a6-43e9-a429-f52414038b4f,Water leakage near road,water,high,5,OFF_1
e7f3c0fd-637f-49fd-8e63-2577e41d7406,Traffic signal broken,road,high,13,OFF_4
